,Lift,Toilets,Water Tap,Electricity,Attached Bathroom,Water Harvesting,cable connection,Assessment Number
0,No,No,Yes,Yes,No,No,No,1086269677
0,No,No,Yes,Yes,No,No,No,1086222338
0,No,No,Yes,Yes,No,No,No,1086113252
0,No,No,Yes,Yes,No,No,No,1086275635
0,No,No,Yes,Yes,No,No,No,1086298679
0,Yes,Yes,No,Yes,Yes,No,No,1086532924
0,No,No,Yes,Yes,No,No,No,1086335243
0,No,No,Yes,Yes,No,No,No,1086343797
0,No,No,Yes,Yes,No,No,No,1086376814
0,No,No,Yes,Yes,No,No,No,1086393673
0,No,Yes,No,Yes,Yes,No,Yes,1086478181
0,No,Yes,Yes,Yes,Yes,No,Yes,1086207127
0,No,No,Yes,Yes,No,No,No,1086246707
0,No,No,Yes,Yes,No,No,No,1086258808
0,Yes,Yes,Yes,Yes,Yes,No,No,1086260171
0,No,No,No,No,No,No,No,1086530033
0,No,No,Yes,Yes,No,No,No,1086377391
0,No,No,Yes,Yes,No,No,No,1086400258
0,No,No,Yes,Yes,No,No,No,1086446733
0,No,No,Yes,Yes,No,No,No,1086450029
0,No,No,Yes,Yes,No,No,No,1086026017
0,No,No,Yes,Yes,No,No,No,1086115253
0,No,No,Yes,Yes,No,No,No,1086116842
0,No,No,Yes,Yes,No,No,No,1086116843
0,No,No,Yes,Yes,No,No,No,1086116844
0,No,No,Yes,Yes,No,No,No,1086116845
0,No,No,Yes,Yes,No,No,No,1086230312
0,No,Yes,No,Yes,Yes,No,No,1086543382
0,No,Yes,No,Yes,Yes,No,No,1086498188
0,No,No,Yes,Yes,No,No,No,1086320765
0,No,No,Yes,Yes,No,No,No,1086323487
0,No,No,Yes,Yes,No,No,No,1086326685
0,Yes,Yes,No,Yes,Yes,No,Yes,1086464799
0,Yes,Yes,Yes,Yes,Yes,Yes,Yes,1086494751
0,Yes,Yes,Yes,Yes,Yes,Yes,Yes,1086494754
0,No,No,Yes,Yes,No,No,No,1086340104
0,No,No,Yes,Yes,No,No,No,1086361462
0,No,No,Yes,Yes,No,No,No,1086367977
0,No,No,Yes,Yes,No,No,No,1086368771
0,No,No,Yes,Yes,No,No,No,1086371064
0,No,No,Yes,Yes,No,No,No,1086435857
0,No,No,Yes,Yes,No,No,No,1086134433
0,No,No,Yes,Yes,No,No,No,1086135039
0,No,No,Yes,Yes,No,No,No,1086135579
0,No,No,Yes,Yes,No,No,No,1086137627
0,No,No,Yes,Yes,No,No,No,1086138201
0,No,No,No,No,No,No,No,1086524029
0,No,No,Yes,Yes,No,No,No,1086050663
0,No,No,Yes,Yes,No,No,No,1086125959
0,Yes,Yes,No,Yes,Yes,Yes,No,1086516929
0,Yes,Yes,No,Yes,Yes,Yes,No,1086516930
0,Yes,Yes,No,Yes,Yes,Yes,No,1086516932
0,No,No,Yes,Yes,No,No,No,1086116700
0,No,No,Yes,Yes,No,No,No,1086134154
0,No,No,Yes,Yes,No,No,No,1086327034
0,No,No,Yes,Yes,No,No,No,1086001363
0,No,No,Yes,Yes,No,No,No,1086002526
0,No,No,Yes,Yes,No,No,No,1086003460
0,No,No,Yes,Yes,No,No,No,1086006547
0,No,Yes,Yes,Yes,No,No,No,1086006838
0,No,No,Yes,Yes,No,No,No,1086007641
0,No,No,Yes,Yes,No,No,No,1086013266
0,No,No,Yes,Yes,No,No,No,1086014212
0,No,No,Yes,Yes,No,No,No,1086014820
0,No,No,Yes,Yes,No,No,No,1086014991
0,No,No,Yes,Yes,No,No,No,1086017427
0,No,No,Yes,Yes,No,No,No,1086018136
0,No,No,Yes,Yes,No,No,No,1086018137
0,No,No,Yes,Yes,No,No,No,1086018138
0,No,No,Yes,Yes,No,No,No,1086018234
0,No,No,Yes,Yes,No,No,No,1086018631
0,No,Yes,Yes,Yes,No,No,No,1086019105
0,No,No,Yes,Yes,No,No,No,1086019685
0,No,No,Yes,Yes,No,No,No,1086020024
0,No,No,Yes,Yes,No,No,No,1086020280
0,No,No,Yes,Yes,No,No,No,1086020340
0,No,No,Yes,Yes,No,No,No,1086020389
0,No,No,Yes,Yes,No,No,No,1086020760
0,No,No,Yes,Yes,No,No,No,1086021246
0,No,No,Yes,Yes,No,No,No,1086021519
0,No,No,Yes,Yes,No,No,No,1086022234
0,No,No,Yes,Yes,No,No,No,1086022801
0,No,No,Yes,Yes,No,No,No,1086023814
0,No,No,Yes,Yes,No,No,No,1086023927
0,No,No,Yes,Yes,No,No,No,1086024763
0,No,No,Yes,Yes,No,No,No,1086026740
0,No,No,Yes,Yes,No,No,No,1086027899
0,No,No,Yes,Yes,No,No,No,1086028991
0,No,No,Yes,Yes,No,No,No,1086030192
0,No,No,Yes,Yes,No,No,No,1086030482
0,No,No,Yes,Yes,No,No,No,1086031394
0,No,No,Yes,Yes,No,No,No,1086034218
0,No,No,Yes,Yes,No,No,No,1086034343
0,No,No,Yes,Yes,No,No,No,1086034388
0,No,No,Yes,Yes,No,No,No,1086034389
0,No,No,Yes,Yes,No,No,No,1086034961
0,No,No,Yes,Yes,No,No,No,1086035606
0,No,No,Yes,Yes,No,No,No,1086036768
0,No,No,Yes,Yes,No,No,No,1086039230
0,No,No,Yes,Yes,No,No,No,1086061488
0,No,No,Yes,Yes,No,No,No,1086043810
0,No,No,Yes,Yes,No,No,No,1086044058
0,No,No,Yes,Yes,No,No,No,1086045360
0,No,No,Yes,Yes,No,No,No,1086045460
0,No,No,Yes,Yes,No,No,No,1086045663
0,No,No,Yes,Yes,No,No,No,1086045936
0,No,No,Yes,Yes,No,No,No,1086046076
0,No,No,Yes,Yes,No,No,No,1086047000
0,No,No,Yes,Yes,No,No,No,1086048694
0,No,No,Yes,Yes,No,No,No,1086049014
0,No,No,Yes,Yes,No,No,No,1086049753
0,No,No,Yes,Yes,No,No,No,1086050016
0,No,No,Yes,Yes,No,No,No,1086051021
0,No,No,Yes,Yes,No,No,No,1086051274
0,No,No,Yes,Yes,No,No,No,1086052421
0,No,No,Yes,Yes,No,No,No,1086054495
0,No,No,Yes,Yes,No,No,No,1086056075
0,No,No,Yes,Yes,No,No,No,1086057138
0,No,No,Yes,Yes,No,No,No,1086059566
0,No,No,Yes,Yes,No,No,No,1086059567
0,No,No,Yes,Yes,No,No,No,1086059568
0,No,No,Yes,Yes,No,No,No,1086059569
0,No,No,Yes,Yes,No,No,No,1086059571
0,No,No,Yes,Yes,No,No,No,1086059572
0,No,No,Yes,Yes,No,No,No,1086059573
0,No,No,Yes,Yes,No,No,No,1086061089
0,No,No,Yes,Yes,No,No,No,1086061090
0,No,No,Yes,Yes,No,No,No,1086062126
0,No,No,Yes,Yes,No,No,No,1086062127
0,No,No,Yes,Yes,No,No,No,1086063387
0,No,No,Yes,Yes,No,No,No,1086063598
0,No,No,Yes,Yes,No,No,No,1086063602
0,No,No,Yes,Yes,No,No,No,1086064166
0,No,No,Yes,Yes,No,No,No,1086066655
0,No,No,Yes,Yes,No,No,No,1086066851
0,No,No,Yes,Yes,No,No,No,1086066854
0,No,No,Yes,Yes,No,No,No,1086067017
0,No,No,Yes,Yes,No,No,No,1086067299
0,No,No,Yes,Yes,No,No,No,1086067421
0,No,No,Yes,Yes,No,No,No,1086067514
0,No,No,Yes,Yes,No,No,No,1086067786
0,No,No,Yes,Yes,No,No,No,1086068484
0,No,No,Yes,Yes,No,No,No,1086070934
0,No,No,Yes,Yes,No,No,No,1086070560
0,No,No,Yes,Yes,No,No,No,1086070957
0,No,No,Yes,Yes,No,No,No,1086071295
0,No,No,Yes,Yes,No,No,No,1086074394
0,No,No,Yes,Yes,No,No,No,1086074567
0,No,No,Yes,Yes,No,No,No,1086074657
0,No,No,Yes,Yes,No,No,No,1086075949
0,No,No,Yes,Yes,No,No,No,1086076261
0,No,No,Yes,Yes,No,No,No,1086076883
0,No,No,Yes,Yes,No,No,No,1086079672
0,No,No,Yes,Yes,No,No,No,1086082021
0,No,No,Yes,Yes,No,No,No,1086082212
0,No,No,Yes,Yes,No,No,No,1086082367
0,No,No,Yes,Yes,Yes,No,Yes,1086083155
0,No,No,Yes,Yes,No,No,No,1086083729
0,No,No,Yes,Yes,No,No,No,1086085381
0,No,No,Yes,Yes,No,No,No,1086085408
0,No,No,Yes,Yes,No,No,No,1086086547
0,No,No,Yes,Yes,No,No,No,1086090430
0,No,No,Yes,Yes,No,No,No,1086090477
0,No,No,Yes,Yes,No,No,No,1086090478
0,No,No,Yes,Yes,No,No,No,1086090846
0,No,No,Yes,Yes,No,No,No,1086091135
0,No,No,Yes,Yes,No,No,No,1086091717
0,No,No,Yes,Yes,No,No,No,1086091978
0,No,No,Yes,Yes,No,No,No,1086091995
0,No,No,Yes,Yes,No,No,No,1086092663
0,No,No,Yes,Yes,No,No,No,1086094269
0,No,No,Yes,Yes,No,No,No,1086094329
0,No,No,Yes,Yes,No,No,No,1086094499
0,No,No,Yes,Yes,No,No,No,1086094662
0,No,No,Yes,Yes,No,No,No,1086095031
0,No,No,Yes,Yes,No,No,No,1086095415
0,No,No,Yes,Yes,No,No,No,1086096512
0,No,No,Yes,Yes,No,No,No,1086097224
0,No,No,Yes,Yes,No,No,No,1086097290
0,No,No,Yes,Yes,No,No,No,1086097295
0,No,No,Yes,Yes,No,No,No,1086097296
0,No,No,Yes,Yes,No,No,No,1086097356
0,No,No,Yes,Yes,No,No,No,1086097414
0,No,No,Yes,Yes,No,No,No,1086098251
0,No,No,Yes,Yes,No,No,No,1086098381
0,No,No,Yes,Yes,No,No,No,1086098518
0,No,No,Yes,Yes,No,No,No,1086098519
0,No,No,Yes,Yes,No,No,No,1086098830
0,No,No,Yes,Yes,No,No,No,1086099313
0,No,No,Yes,Yes,No,No,No,1086099324
0,No,No,Yes,Yes,No,No,No,1086099765
0,No,No,Yes,Yes,No,No,No,1086100052
0,No,No,Yes,Yes,No,No,No,1086100452
0,No,No,Yes,Yes,No,No,No,1086100775
0,No,No,Yes,Yes,No,No,No,1086102479
0,No,No,Yes,Yes,No,No,No,1086102896
0,No,No,Yes,Yes,No,No,No,1086103128
0,No,No,Yes,Yes,No,No,No,1086103318
0,No,No,Yes,Yes,No,No,No,1086104195
0,No,Yes,Yes,Yes,Yes,No,Yes,1086104627
0,No,No,Yes,Yes,No,No,No,1086111324
0,No,No,Yes,Yes,No,No,No,1086111943
0,No,No,Yes,Yes,No,No,No,1086112499
0,No,No,Yes,Yes,No,No,No,1086114288
0,No,No,Yes,Yes,No,No,No,1086114752
0,No,No,Yes,Yes,No,No,No,1086114802
0,No,No,Yes,Yes,No,No,No,1086114803
0,No,No,Yes,Yes,No,No,No,1086114830
0,No,No,Yes,Yes,No,No,No,1086114949
0,No,No,Yes,Yes,No,No,No,1086114994
0,No,No,Yes,Yes,No,No,No,1086115193
0,No,No,Yes,Yes,No,No,No,1086115225
0,No,No,Yes,Yes,No,No,No,1086115233
0,No,No,Yes,Yes,No,No,No,1086115295
0,No,No,Yes,Yes,No,No,No,1086115297
0,No,No,Yes,Yes,No,No,No,1086115382
0,No,No,Yes,Yes,No,No,No,1086115386
0,No,No,Yes,Yes,No,No,No,1086115509
0,No,No,Yes,Yes,No,No,No,1086115548
0,No,No,Yes,Yes,No,No,No,1086115661
0,No,No,Yes,Yes,No,No,No,1086116181
0,No,Yes,Yes,Yes,No,No,Yes,1086116619
0,No,No,Yes,Yes,No,No,No,1086116823
0,No,No,Yes,Yes,No,No,No,1086117086
0,No,No,Yes,Yes,No,No,No,1086117187
0,No,No,Yes,Yes,No,No,No,1086117361
0,No,No,Yes,Yes,No,No,No,1086118464
0,No,No,Yes,Yes,No,No,No,1086118496
0,No,No,Yes,Yes,No,No,No,1086118497
0,No,No,Yes,Yes,No,No,No,1086120230
0,No,No,Yes,Yes,No,No,No,1086120668
0,No,No,Yes,Yes,No,No,No,1086121802
0,No,No,Yes,Yes,No,No,No,1086122237
0,No,No,Yes,Yes,No,No,No,1086122363
0,No,No,Yes,Yes,No,No,No,1086122735
0,No,No,Yes,Yes,No,No,No,1086122745
0,No,No,Yes,Yes,No,No,No,1086122776
0,No,No,Yes,Yes,No,No,No,1086122950
0,No,Yes,Yes,Yes,No,No,No,1086122983
0,No,No,Yes,Yes,No,No,No,1086122984
0,No,Yes,Yes,Yes,No,No,No,1086123122
0,No,No,Yes,Yes,No,No,No,1086123253
0,No,No,Yes,Yes,No,No,No,1086123292
0,No,No,Yes,Yes,No,No,No,1086123651
0,No,No,Yes,Yes,No,No,No,1086124569
0,No,No,Yes,Yes,No,No,No,1086124662
0,No,No,Yes,Yes,No,No,No,1086125742
0,No,No,Yes,Yes,No,No,No,1086125850
0,No,No,Yes,Yes,No,No,No,1086126454
0,No,No,Yes,Yes,No,No,No,1086128689
0,No,No,Yes,Yes,No,No,No,1086130140
0,No,No,Yes,Yes,No,No,No,1086130686
0,No,No,Yes,Yes,No,No,No,1086132592
0,No,No,Yes,Yes,No,No,No,1086133996
0,No,No,Yes,Yes,No,No,No,1086134349
0,No,No,Yes,Yes,No,No,No,1086134489
0,No,No,Yes,Yes,No,No,No,1086134634
0,No,No,Yes,Yes,No,No,No,1086135038
0,No,No,Yes,Yes,No,No,No,1086135134
0,No,No,Yes,Yes,No,No,No,1086135297
0,No,No,Yes,Yes,No,No,No,1086137378
0,No,No,Yes,Yes,No,No,No,1086137859
0,No,No,Yes,Yes,No,No,No,1086140895
0,No,No,Yes,Yes,No,No,No,1086141447
0,No,No,Yes,Yes,No,No,No,1086142978
0,No,No,Yes,Yes,No,No,No,1086143509
0,No,No,Yes,Yes,No,No,No,1086143519
0,No,No,Yes,Yes,No,No,No,1086144694
0,No,No,Yes,Yes,No,No,No,1086145627
0,No,No,Yes,Yes,No,No,No,1086147153
0,No,No,Yes,Yes,No,No,No,1086148627
0,No,No,Yes,Yes,No,No,No,1086148733
0,No,No,Yes,Yes,No,No,No,1086150153
0,No,No,Yes,Yes,No,No,No,1086150942
0,No,No,Yes,Yes,No,No,No,1086151524
0,No,No,Yes,Yes,No,No,No,1086152966
0,No,No,Yes,Yes,No,No,No,1086153240
0,No,No,Yes,Yes,No,No,No,1086153440
0,No,No,Yes,Yes,No,No,No,1086155150
0,No,No,Yes,Yes,No,No,No,1086159678
0,No,No,Yes,Yes,No,No,No,1086159679
0,No,No,Yes,Yes,No,No,No,1086161568
0,No,No,Yes,Yes,No,No,No,1086161569
0,No,No,Yes,Yes,No,No,No,1086162210
0,No,No,Yes,Yes,No,No,Yes,1086168176
0,No,No,Yes,Yes,No,No,No,1086170885
0,No,No,Yes,Yes,No,No,No,1086170979
0,No,No,Yes,Yes,No,No,No,1086174809
0,No,No,Yes,Yes,No,No,No,1086175996
0,No,No,Yes,Yes,No,No,No,1086177790
0,No,No,Yes,Yes,No,No,No,1086178117
0,No,No,Yes,Yes,No,No,No,1086178609
0,No,No,Yes,Yes,No,No,No,1086178868
0,No,No,Yes,Yes,No,No,No,1086179102
0,No,No,Yes,Yes,No,No,No,1086179123
0,No,No,Yes,Yes,No,No,No,1086179282
0,No,No,Yes,Yes,No,No,No,1086179517
0,No,No,Yes,Yes,No,No,No,1086180354
0,No,No,Yes,Yes,No,No,No,1086182089
0,No,No,Yes,Yes,No,No,No,1086182614
0,No,No,Yes,Yes,No,No,No,1086183500
0,No,No,Yes,Yes,No,No,No,1086184358
0,No,No,Yes,Yes,No,No,No,1086184499
0,No,Yes,Yes,Yes,Yes,No,Yes,1086185850
0,No,No,Yes,Yes,No,No,No,1086186580
0,No,No,Yes,Yes,No,No,No,1086186648
0,No,No,Yes,Yes,No,No,No,1086186743
0,No,No,Yes,Yes,No,No,No,1086186787
0,No,No,Yes,Yes,No,No,No,1086186871
0,No,Yes,Yes,Yes,No,No,Yes,1086186901
0,No,Yes,Yes,Yes,No,No,Yes,1086187770
0,No,No,Yes,Yes,No,No,No,1086188107
0,No,No,Yes,Yes,No,No,No,1086188449
0,No,No,Yes,Yes,No,No,No,1086188526
0,No,Yes,Yes,Yes,No,No,Yes,1086188540
0,No,No,Yes,Yes,No,No,No,1086190911
0,No,No,Yes,Yes,No,No,No,1086190979
0,No,No,Yes,Yes,No,No,No,1086192767
0,No,Yes,Yes,Yes,No,No,Yes,1086193712
0,No,No,Yes,Yes,No,No,No,1086194207
0,No,No,Yes,Yes,No,No,No,1086194372
0,No,No,Yes,Yes,No,No,No,1086195798
0,No,No,Yes,Yes,No,No,No,1086196301
0,No,No,Yes,Yes,No,No,No,1086197298
0,No,No,Yes,Yes,No,No,No,1086198098
0,No,No,Yes,Yes,No,No,No,1086201256
0,No,No,Yes,Yes,No,No,No,1086201257
0,No,No,Yes,Yes,No,No,No,1086202929
0,No,No,Yes,Yes,No,No,No,1086203965
0,No,No,Yes,Yes,No,No,No,1086203968
0,No,Yes,Yes,Yes,No,No,No,1086205484
0,No,No,Yes,Yes,No,No,No,1086205582
0,No,No,Yes,Yes,No,No,No,1086205954
0,No,No,Yes,Yes,No,No,No,1086206006
0,No,No,Yes,Yes,No,No,No,1086206013
0,No,No,Yes,Yes,No,No,No,1086206259
0,No,No,Yes,Yes,No,No,No,1086206455
0,No,No,Yes,Yes,No,No,No,1086207110
0,No,No,Yes,Yes,No,No,No,1086207257
0,No,No,Yes,Yes,No,No,No,1086207325
0,No,No,Yes,Yes,No,No,No,1086207404
0,No,No,Yes,Yes,No,No,No,1086207865
0,No,No,Yes,Yes,No,No,No,1086207923
0,No,No,Yes,Yes,No,No,No,1086209216
0,No,No,Yes,Yes,No,No,No,1086210894
0,No,No,Yes,Yes,No,No,No,1086211961
0,No,Yes,Yes,Yes,No,No,No,1086212070
0,No,No,Yes,Yes,No,No,No,1086213754
0,No,No,Yes,Yes,No,No,No,1086215214
0,No,No,Yes,Yes,No,No,No,1086215881
0,No,No,Yes,Yes,No,No,No,1086217004
0,No,No,Yes,Yes,No,No,No,1086218187
0,No,No,Yes,Yes,No,No,No,1086218447
0,No,No,Yes,Yes,No,No,No,1086218604
0,No,No,Yes,Yes,No,No,No,1086218605
0,No,No,Yes,Yes,No,No,No,1086218632
0,No,No,Yes,Yes,No,No,No,1086219819
0,No,No,Yes,Yes,No,No,No,1086219831
0,No,No,Yes,Yes,No,No,No,1086219885
0,No,No,Yes,Yes,No,No,No,1086220110
0,No,No,Yes,Yes,No,No,No,1086220951
0,No,No,Yes,Yes,No,No,No,1086221851
0,No,No,Yes,Yes,No,No,No,1086221900
0,No,No,Yes,Yes,No,No,No,1086221901
0,No,No,Yes,Yes,No,No,No,1086223044
0,No,No,Yes,Yes,No,No,No,1086225361
0,No,No,Yes,Yes,No,No,No,1086226123
0,No,No,Yes,Yes,No,No,No,1086228214
0,No,No,Yes,Yes,No,No,No,1086228987
0,No,No,Yes,Yes,No,No,No,1086229173
0,No,No,Yes,Yes,No,No,No,1086230939
0,No,No,Yes,Yes,No,No,No,1086231568
0,No,No,Yes,Yes,No,No,No,1086231790
0,No,No,Yes,Yes,No,No,No,1086233514
0,No,No,Yes,Yes,No,No,No,1086234011
0,No,No,Yes,Yes,No,No,No,1086237023
0,No,No,Yes,Yes,No,No,No,1086237242
0,No,No,Yes,Yes,No,No,No,1086238347
0,No,No,Yes,Yes,No,No,No,1086238395
0,No,No,Yes,Yes,No,No,No,1086239425
0,No,No,Yes,Yes,No,No,No,1086243188
0,No,No,Yes,Yes,No,No,No,1086248034
0,No,No,Yes,Yes,No,No,No,1086250085
0,No,No,Yes,Yes,No,No,No,1086250176
0,No,No,Yes,Yes,No,No,No,1086250221
0,No,No,Yes,Yes,No,No,No,1086250323
0,No,Yes,Yes,Yes,No,No,No,1086250471
0,No,No,Yes,Yes,No,No,No,1086250472
0,No,No,Yes,Yes,No,No,No,1086250487
0,No,No,Yes,Yes,No,No,No,1086251498
0,No,No,Yes,Yes,No,No,No,1086253202
0,No,No,Yes,Yes,No,No,No,1086253794
0,No,No,Yes,Yes,No,No,No,1086254029
0,No,Yes,No,Yes,No,No,No,1086254127
0,No,Yes,No,Yes,No,No,No,1086254128
0,No,No,Yes,Yes,No,No,No,1086254358
0,No,No,Yes,Yes,No,No,No,1086254913
0,No,No,Yes,Yes,No,No,No,1086256802
0,No,No,Yes,Yes,No,No,No,1086258360
0,No,No,Yes,Yes,No,No,No,1086258918
0,No,No,Yes,Yes,No,No,No,1086259136
0,No,Yes,Yes,Yes,No,No,Yes,1086260496
0,No,Yes,Yes,Yes,No,No,No,1086260499
0,No,No,Yes,Yes,No,No,No,1086260829
0,No,No,Yes,Yes,No,No,No,1086261544
0,No,No,Yes,Yes,No,No,No,1086262403
0,No,No,Yes,Yes,No,No,No,1086265290
0,No,No,Yes,Yes,No,No,No,1086265734
0,No,No,Yes,Yes,No,No,No,1086265936
0,No,No,Yes,Yes,No,No,No,1086266578
0,No,No,Yes,Yes,No,No,No,1086266611
0,No,No,Yes,Yes,No,No,No,1086266842
0,No,No,Yes,Yes,No,No,No,1086266944
0,No,No,Yes,Yes,No,No,No,1086268278
0,No,No,Yes,Yes,No,No,No,1086268876
0,No,Yes,Yes,Yes,No,No,No,1086269018
0,No,Yes,Yes,Yes,No,No,No,1086269359
0,No,No,Yes,Yes,No,No,No,1086269482
0,No,No,Yes,Yes,No,No,No,1086270113
0,No,No,Yes,Yes,No,No,No,1086270992
0,No,No,Yes,Yes,No,No,No,1086271909
0,No,No,Yes,Yes,No,No,No,1086272366
0,No,No,Yes,Yes,No,No,No,1086272664
0,No,No,Yes,Yes,No,No,No,1086273314
0,No,No,Yes,Yes,No,No,No,1086274021
0,No,No,Yes,Yes,No,No,No,1086274694
0,No,Yes,Yes,Yes,No,No,No,1086275317
0,No,No,Yes,Yes,No,No,No,1086275367
0,No,No,Yes,Yes,No,No,No,1086275498
0,No,No,Yes,Yes,No,No,No,1086275630
0,No,No,Yes,Yes,No,No,No,1086275697
0,No,No,Yes,Yes,No,No,No,1086279795
0,No,No,Yes,Yes,No,No,No,1086281608
0,No,No,Yes,Yes,No,No,No,1086281611
0,No,No,Yes,Yes,No,No,No,1086282044
0,No,No,Yes,Yes,No,No,No,1086282124
0,No,No,Yes,Yes,No,No,No,1086284001
0,No,No,Yes,Yes,No,No,No,1086284835
0,No,No,Yes,Yes,No,No,No,1086286095
0,No,No,Yes,Yes,No,No,No,1086286805
0,No,No,Yes,Yes,No,No,No,1086287142
0,No,No,Yes,Yes,No,No,No,1086288787
0,No,No,Yes,Yes,No,No,No,1086288807
0,No,No,Yes,Yes,No,No,No,1086290035
0,No,No,Yes,Yes,No,No,No,1086290653
0,No,Yes,Yes,Yes,No,No,No,1086291224
0,No,No,Yes,Yes,No,No,No,1086291322
0,No,No,Yes,Yes,No,No,No,1086291816
0,No,No,Yes,Yes,No,No,No,1086292604
0,No,No,Yes,Yes,No,No,No,1086292963
0,No,No,Yes,Yes,No,No,No,1086293533
0,No,No,Yes,Yes,No,No,No,1086293770
0,No,No,Yes,Yes,No,No,No,1086294373
0,No,No,Yes,Yes,No,No,No,1086294773
0,No,Yes,Yes,Yes,Yes,No,No,1086297207
0,No,No,Yes,Yes,No,No,No,1086297283
0,No,No,Yes,Yes,No,No,No,1086297912
0,No,No,Yes,Yes,No,No,No,1086297918
0,No,No,Yes,Yes,No,No,No,1086298393
0,No,Yes,Yes,Yes,No,No,No,1086298808
0,No,No,Yes,Yes,No,No,No,1086299049
0,No,No,Yes,Yes,No,No,No,1086299236
0,No,Yes,Yes,Yes,Yes,No,Yes,1086299301
0,No,No,Yes,Yes,No,No,No,1086299601
0,No,No,Yes,Yes,No,No,No,1086299646
0,No,No,Yes,Yes,No,No,No,1086300451
0,No,No,Yes,Yes,No,No,No,1086301720
0,No,No,Yes,Yes,No,No,No,1086302009
0,No,No,Yes,Yes,No,No,No,1086302289
0,No,No,Yes,Yes,No,No,No,1086303158
0,No,No,Yes,Yes,No,No,No,1086304107
0,No,No,Yes,Yes,No,No,No,1086305344
0,No,No,Yes,Yes,No,No,No,1086305345
0,No,No,Yes,Yes,No,No,No,1086305627
0,No,No,Yes,Yes,No,No,No,1086306555
0,No,No,Yes,Yes,No,No,No,1086307330
0,No,No,Yes,Yes,No,No,No,1086307976
0,No,No,Yes,Yes,No,No,No,1086308034
0,No,No,Yes,Yes,No,No,No,1086312975
0,No,No,Yes,Yes,No,No,No,1086312983
0,No,No,Yes,Yes,No,No,No,1086313664
0,No,No,Yes,Yes,No,No,No,1086313665
0,No,No,Yes,Yes,No,No,No,1086313906
0,No,No,Yes,Yes,No,No,No,1086313913
0,No,No,Yes,Yes,No,No,No,1086313968
0,No,No,Yes,Yes,No,No,No,1086313970
0,No,No,Yes,Yes,No,No,No,1086313988
0,No,No,Yes,Yes,No,No,No,1086314059
0,No,No,Yes,Yes,No,No,No,1086314247
0,No,No,Yes,Yes,No,No,No,1086315270
0,No,No,Yes,Yes,No,No,No,1086315667
0,No,No,Yes,Yes,No,No,No,1086317079
0,No,No,Yes,Yes,No,No,No,1086317115
0,No,No,Yes,Yes,No,No,No,1086318196
0,No,No,Yes,Yes,No,No,No,1086318966
0,No,No,Yes,Yes,No,No,No,1086319224
0,No,No,Yes,Yes,No,No,No,1086319745
0,No,No,Yes,Yes,No,No,No,1086319872
0,No,No,Yes,Yes,No,No,No,1086320157
0,No,No,Yes,Yes,No,No,No,1086320814
0,No,No,Yes,Yes,No,No,No,1086321003
0,No,No,Yes,Yes,No,No,No,1086321776
0,No,No,Yes,Yes,No,No,No,1086323223
0,No,No,Yes,Yes,No,No,No,1086324616
0,No,No,Yes,Yes,No,No,No,1086326628
0,No,No,Yes,Yes,No,No,No,1086330534
0,No,No,Yes,Yes,No,No,No,1086331273
0,No,No,Yes,Yes,No,No,No,1086332503
0,No,No,Yes,Yes,No,No,No,1086333664
0,No,Yes,Yes,Yes,Yes,No,No,1086334176
0,No,No,Yes,Yes,No,No,No,1086334622
0,No,Yes,Yes,Yes,Yes,No,Yes,1086334746
0,No,No,Yes,Yes,No,No,No,1086335095
0,No,No,Yes,Yes,No,No,No,1086335311
0,No,No,Yes,Yes,No,No,No,1086336315
0,No,No,Yes,Yes,No,No,No,1086337463
0,No,No,Yes,Yes,No,No,No,1086337464
0,No,No,Yes,Yes,No,No,No,1086337937
0,No,No,Yes,Yes,No,No,No,1086339132
0,No,No,Yes,Yes,No,No,No,1086342043
0,No,No,Yes,Yes,No,No,No,1086342738
0,No,No,Yes,Yes,No,No,No,1086345851
0,No,No,Yes,Yes,No,No,No,1086346255
0,No,No,Yes,Yes,No,No,No,1086346659
0,No,No,Yes,Yes,No,No,No,1086346910
0,No,No,Yes,Yes,No,No,No,1086347220
0,No,No,Yes,Yes,No,No,No,1086347902
0,No,No,Yes,Yes,No,No,No,1086348702
0,No,No,Yes,Yes,No,No,No,1086350768
0,No,No,Yes,Yes,No,No,No,1086351256
0,No,Yes,Yes,Yes,Yes,No,No,1086351598
0,No,No,Yes,Yes,No,No,No,1086352259
0,No,No,Yes,Yes,No,No,No,1086352424
0,No,No,Yes,Yes,No,No,No,1086352453
0,No,No,Yes,Yes,No,No,No,1086352470
0,No,No,Yes,Yes,No,No,No,1086352591
0,No,No,Yes,Yes,No,No,No,1086352599
0,No,No,Yes,Yes,No,No,No,1086352684
0,No,No,Yes,Yes,No,No,No,1086352732
0,No,No,Yes,Yes,No,No,No,1086352800
0,No,No,Yes,Yes,No,No,No,1086352801
0,No,No,Yes,Yes,No,No,No,1086352803
0,No,Yes,Yes,Yes,No,No,No,1086352815
0,No,No,Yes,Yes,No,No,No,1086352918
0,No,No,Yes,Yes,No,No,No,1086353076
0,No,No,Yes,Yes,No,No,No,1086353908
0,No,No,Yes,Yes,No,No,No,1086353978
0,No,No,Yes,Yes,No,No,No,1086354529
0,No,No,Yes,Yes,No,No,No,1086355637
0,No,No,Yes,Yes,No,No,No,1086360224
0,No,Yes,Yes,Yes,No,No,No,1086361094
